Feature,Importance
RES.SALES_3427473,0.0
RES.SALES_3428008,0.0
RES.SALES_3429008,0.0
RES.SALES_3434085,0.0
RES.SALES_3437483,0.0
RES.SALES_3440792,0.0
RES.SALES_3441587,0.0
RES.SALES_3450476,0.0
RES.SALES_3464899,0.0
RES.SALES_3466457,0.0
RES.SALES_3468496,0.0
RES.SALES_3468904,0.0
RES.SALES_349245,0.0
RES.SALES_3492683,0.0
COM.SALES_1801683,0.0
COM.SALES_1805939,0.0
COM.SALES_1806744,0.0
COM.SALES_9020796,0.0
COM.SALES_9054859,0.0
COM.SALES_906053,0.0
COM.SALES_9061739,0.0
COM.SALES_9086770,0.0
COM.SALES_9110529,0.0
COM.SALES_911526,0.0
COM.SALES_9134058,0.0
COM.SALES_9141000,0.0
COM.SALES_914997,0.0
COM.SALES_9168151,0.0
COM.SALES_9172504,0.0
COM.SALES_9214557,0.0
COM.SALES_922212,0.0
COM.SALES_925701,0.0
COM.SALES_926715,0.0
COM.SALES_9278035,0.0
COM.SALES_9301094,0.0
COM.SALES_9340342,0.0
COM.SALES_9352844,0.0
COM.SALES_9355492,0.0
COM.SALES_9366373,0.0
COM.SALES_9375296,0.0
COM.SALES_9380092,0.0
COM.SALES_9410815,0.0
COM.SALES_941971,0.0
COM.SALES_9435822,0.0
COM.SALES_9444322,0.0
COM.SALES_944838,0.0
COM.SALES_949262,0.0
COM.SALES_9022564,0.0
COM.SALES_8991933,0.0
COM.SALES_9506503,0.0
COM.SALES_8991371,0.0
COM.SALES_868598,0.0
COM.SALES_8700589,0.0
COM.SALES_8709835,0.0
COM.SALES_8710496,0.0
COM.SALES_8715714,0.0
COM.SALES_871650,0.0
COM.SALES_8717705,0.0
COM.SALES_8743667,0.0
COM.SALES_874716,0.0
COM.SALES_874914,0.0
COM.SALES_876065,0.0
COM.SALES_8805894,0.0
COM.SALES_881087,0.0
COM.SALES_8823213,0.0
COM.SALES_882958,0.0
COM.SALES_883096,0.0
COM.SALES_8841361,0.0
COM.SALES_8846594,0.0
COM.SALES_886283,0.0
COM.SALES_8881343,0.0
COM.SALES_889552,0.0
COM.SALES_8904180,0.0
COM.SALES_890942,0.0
COM.SALES_8913718,0.0
COM.SALES_893120,0.0
COM.SALES_8958906,0.0
COM.SALES_896689,0.0
COM.SALES_897875,0.0
COM.SALES_8983184,0.0
COM.SALES_9496903,0.0
COM.SALES_953565,0.0
COM.SALES_8653586,0.0
IND.SALES_1019784,0.0
IND.SALES_1025074,0.0
IND.SALES_1026275,0.0
IND.SALES_1028685,0.0
IND.SALES_1033606,0.0
IND.SALES_1034711,0.0
IND.SALES_1039871,0.0
IND.SALES_1040079,0.0
IND.SALES_1042281,0.0
IND.SALES_1048662,0.0
IND.SALES_1052418,0.0
IND.SALES_1053480,0.0
IND.SALES_1054183,0.0
IND.SALES_1062563,0.0
IND.SALES_1063371,0.0
IND.SALES_1063462,0.0
IND.SALES_1065952,0.0
IND.SALES_1067754,0.0
IND.SALES_1068086,0.0
IND.SALES_1074924,0.0
IND.SALES_1074931,0.0
IND.SALES_1075281,0.0
IND.SALES_1078643,0.0
IND.SALES_1082880,0.0
IND.SALES_1090123,0.0
IND.SALES_1090839,0.0
IND.SALES_1093624,0.0
IND.SALES_1094142,0.0
IND.SALES_109723,0.0
IND.SALES_1098940,0.0
IND.SALES_1024839,0.0
IND.SALES_1015819,0.0
COM.SALES_9542600,0.0
IND.SALES_1015258,0.0
COM.SALES_9543138,0.0
COM.SALES_9555390,0.0
COM.SALES_959436,0.0
COM.SALES_9601854,0.0
COM.SALES_960944,0.0
COM.SALES_9634634,0.0
COM.SALES_9650581,0.0
COM.SALES_9653589,0.0
COM.SALES_9654848,0.0
COM.SALES_965654,0.0
COM.SALES_9662503,0.0
COM.SALES_9665598,0.0
COM.SALES_9706687,0.0
COM.SALES_970745,0.0
COM.SALES_9731089,0.0
COM.SALES_9739017,0.0
COM.SALES_975247,0.0
COM.SALES_976611,0.0
COM.SALES_9824217,0.0
COM.SALES_9834956,0.0
COM.SALES_9840750,0.0
COM.SALES_9841451,0.0
COM.SALES_9846338,0.0
COM.SALES_985780,0.0
COM.SALES_9866912,0.0
COM.SALES_9942130,0.0
COM.SALES_9947344,0.0
COM.SALES_9954727,0.0
COM.SALES_9982141,0.0
COM.SALES_866671,0.0
COM.SALES_8625981,0.0
IND.SALES_1111573,0.0
COM.SALES_6368934,0.0
COM.SALES_6390265,0.0
COM.SALES_6402300,0.0
COM.SALES_646561,0.0
COM.SALES_6476791,0.0
COM.SALES_6487777,0.0
COM.SALES_6505560,0.0
COM.SALES_6546233,0.0
COM.SALES_658781,0.0
COM.SALES_661754,0.0
COM.SALES_665044,0.0
COM.SALES_6654533,0.0
COM.SALES_6692820,0.0
COM.SALES_6692967,0.0
COM.SALES_6736409,0.0
COM.SALES_6767041,0.0
COM.SALES_6822475,0.0
COM.SALES_682695,0.0
COM.SALES_685683,0.0
COM.SALES_6865961,0.0
COM.SALES_6876644,0.0
COM.SALES_6914110,0.0
COM.SALES_6933903,0.0
COM.SALES_6956379,0.0
COM.SALES_695873,0.0
COM.SALES_6966315,0.0
COM.SALES_699274,0.0
COM.SALES_7098612,0.0
COM.SALES_710287,0.0
COM.SALES_7132397,0.0
COM.SALES_6373878,0.0
COM.SALES_6343171,0.0
COM.SALES_7134814,0.0
COM.SALES_6321023,0.0
COM.SALES_495042,0.0
COM.SALES_499372,0.0
COM.SALES_5029288,0.0
COM.SALES_5049910,0.0
COM.SALES_5057892,0.0
COM.SALES_5232500,0.0
COM.SALES_531824,0.0
COM.SALES_535236,0.0
COM.SALES_5400680,0.0
COM.SALES_5590153,0.0
COM.SALES_5736290,0.0
COM.SALES_5792202,0.0
COM.SALES_5821564,0.0
COM.SALES_5826305,0.0
COM.SALES_5925328,0.0
COM.SALES_5940954,0.0
COM.SALES_5974758,0.0
COM.SALES_5998208,0.0
COM.SALES_603337,0.0
COM.SALES_6120021,0.0
COM.SALES_6128584,0.0
COM.SALES_6140382,0.0
COM.SALES_6143969,0.0
COM.SALES_6147997,0.0
COM.SALES_6174482,0.0
COM.SALES_6192300,0.0
COM.SALES_6231001,0.0
COM.SALES_627931,0.0
COM.SALES_6280512,0.0
COM.SALES_7133694,0.0
COM.SALES_720118,0.0
COM.SALES_861706,0.0
COM.SALES_7992587,0.0
COM.SALES_801888,0.0
COM.SALES_8025280,0.0
COM.SALES_8028764,0.0
COM.SALES_803267,0.0
COM.SALES_803908,0.0
COM.SALES_8061188,0.0
COM.SALES_8074322,0.0
COM.SALES_8148338,0.0
COM.SALES_816538,0.0
COM.SALES_8204164,0.0
COM.SALES_8229871,0.0
COM.SALES_8331092,0.0
COM.SALES_8334926,0.0
COM.SALES_8335959,0.0
COM.SALES_835540,0.0
COM.SALES_8363319,0.0
COM.SALES_8371184,0.0
COM.SALES_839683,0.0
COM.SALES_8423204,0.0
COM.SALES_844530,0.0
COM.SALES_8471717,0.0
COM.SALES_8479306,0.0
COM.SALES_852796,0.0
COM.SALES_8557683,0.0
COM.SALES_8562694,0.0
COM.SALES_8569929,0.0
COM.SALES_857015,0.0
COM.SALES_8572133,0.0
COM.SALES_8585658,0.0
COM.SALES_8008690,0.0
COM.SALES_7947008,0.0
COM.SALES_721287,0.0
COM.SALES_789988,0.0
COM.SALES_7242961,0.0
COM.SALES_7267285,0.0
COM.SALES_7279262,0.0
COM.SALES_729576,0.0
COM.SALES_7300010,0.0
COM.SALES_7322466,0.0
COM.SALES_7347840,0.0
COM.SALES_7350699,0.0
COM.SALES_7361677,0.0
COM.SALES_736898,0.0
COM.SALES_7382474,0.0
COM.SALES_7388969,0.0
COM.SALES_7433824,0.0
COM.SALES_743699,0.0
COM.SALES_744163,0.0
COM.SALES_7463608,0.0
COM.SALES_7469504,0.0
COM.SALES_749358,0.0
COM.SALES_749921,0.0
COM.SALES_7503301,0.0
COM.SALES_759764,0.0
COM.SALES_7632061,0.0
COM.SALES_766331,0.0
COM.SALES_772663,0.0
COM.SALES_775791,0.0
COM.SALES_7765889,0.0
COM.SALES_7826958,0.0
COM.SALES_7854152,0.0
COM.SALES_789494,0.0
IND.SALES_1106485,0.0
IND.SALES_111173,0.0
COM.SALES_4835826,0.0
IND.SALES_1609325,0.0
IND.SALES_1615868,0.0
IND.SALES_1618058,0.0
IND.SALES_162190,0.0
IND.SALES_1625192,0.0
IND.SALES_1626352,0.0
IND.SALES_162643,0.0
IND.SALES_1638775,0.0
IND.SALES_1641042,0.0
IND.SALES_164517,0.0
IND.SALES_1647539,0.0
IND.SALES_1661172,0.0
IND.SALES_1661362,0.0
IND.SALES_1667596,0.0
IND.SALES_1679891,0.0
IND.SALES_1681946,0.0
IND.SALES_1690010,0.0
IND.SALES_16927,0.0
IND.SALES_1695154,0.0
IND.SALES_1700748,0.0
IND.SALES_1702043,0.0
IND.SALES_1709771,0.0
IND.SALES_171452,0.0
IND.SALES_1719956,0.0
IND.SALES_1726203,0.0
IND.SALES_1728226,0.0
IND.SALES_1729385,0.0
IND.SALES_1739520,0.0
IND.SALES_1741233,0.0
IND.SALES_174224,0.0
IND.SALES_1613771,0.0
IND.SALES_160593,0.0
IND.SALES_1750965,0.0
IND.SALES_1603783,0.0
IND.SALES_1508757,0.0
IND.SALES_1509653,0.0
IND.SALES_1512700,0.0
IND.SALES_1519842,0.0
IND.SALES_152090,0.0
IND.SALES_1522529,0.0
IND.SALES_1529818,0.0
IND.SALES_153338,0.0
IND.SALES_1534896,0.0
IND.SALES_154109,0.0
IND.SALES_1542704,0.0
IND.SALES_1546047,0.0
IND.SALES_1546152,0.0
IND.SALES_1546999,0.0
IND.SALES_1547896,0.0
IND.SALES_1548398,0.0
IND.SALES_1551042,0.0
IND.SALES_15521,0.0
IND.SALES_1555277,0.0
IND.SALES_1555462,0.0
IND.SALES_1556419,0.0
IND.SALES_1559209,0.0
IND.SALES_1562098,0.0
IND.SALES_1570146,0.0
IND.SALES_1571316,0.0
IND.SALES_1588663,0.0
IND.SALES_1590133,0.0
IND.SALES_1598834,0.0
IND.SALES_1599086,0.0
IND.SALES_1750640,0.0
IND.SALES_1751316,0.0
IND.SALES_1498174,0.0
IND.SALES_1921812,0.0
IND.SALES_1928620,0.0
IND.SALES_1930968,0.0
IND.SALES_1938626,0.0
IND.SALES_1938867,0.0
IND.SALES_19395,0.0
IND.SALES_194357,0.0
IND.SALES_1945608,0.0
IND.SALES_1950409,0.0
IND.SALES_1951295,0.0
IND.SALES_1959985,0.0
IND.SALES_1962495,0.0
IND.SALES_1965117,0.0
IND.SALES_1973009,0.0
IND.SALES_198218,0.0
IND.SALES_1993026,0.0
IND.SALES_1994389,0.0
IND.SALES_1996280,0.0
IND.SALES_200015,0.0
IND.SALES_2003049,0.0
IND.SALES_2008345,0.0
YEAR,0.0
IND.SALES_2012003,0.0
IND.SALES_2014125,0.0
IND.SALES_2022697,0.0
IND.SALES_202477,0.0
IND.SALES_2028962,0.0
IND.SALES_2031018,0.0
IND.SALES_20375,0.0
IND.SALES_2037837,0.0
IND.SALES_192595,0.0
IND.SALES_1918342,0.0
IND.SALES_1771786,0.0
IND.SALES_1916818,0.0
IND.SALES_1773514,0.0
IND.SALES_1777838,0.0
IND.SALES_1777937,0.0
IND.SALES_1780950,0.0
IND.SALES_178420,0.0
IND.SALES_1786652,0.0
IND.SALES_1788516,0.0
IND.SALES_1795865,0.0
IND.SALES_1797095,0.0
IND.SALES_1801824,0.0
IND.SALES_18171,0.0
IND.SALES_1818519,0.0
IND.SALES_18213,0.0
IND.SALES_182849,0.0
IND.SALES_1839206,0.0
IND.SALES_18518,0.0
IND.SALES_1852041,0.0
IND.SALES_1864031,0.0
IND.SALES_1864263,0.0
IND.SALES_1883117,0.0
IND.SALES_1887927,0.0
IND.SALES_1891937,0.0
IND.SALES_189799,0.0
IND.SALES_1898765,0.0
IND.SALES_1904765,0.0
IND.SALES_1905362,0.0
IND.SALES_1905375,0.0
IND.SALES_1909874,0.0
IND.SALES_1912538,0.0
IND.SALES_1505925,0.0
IND.SALES_1497619,0.0
IND.SALES_1113779,0.0
IND.SALES_120918,0.0
IND.SALES_1212372,0.0
IND.SALES_122058,0.0
IND.SALES_1222018,0.0
IND.SALES_1244543,0.0
IND.SALES_1254101,0.0
IND.SALES_1257437,0.0
IND.SALES_1262026,0.0
IND.SALES_1263175,0.0
IND.SALES_1264661,0.0
IND.SALES_1265295,0.0
IND.SALES_1265331,0.0
IND.SALES_1266139,0.0
IND.SALES_1276126,0.0
IND.SALES_1278620,0.0
IND.SALES_1279188,0.0
IND.SALES_1288537,0.0
IND.SALES_1295331,0.0
IND.SALES_130100,0.0
IND.SALES_1303347,0.0
IND.SALES_1305299,0.0
IND.SALES_1307468,0.0
IND.SALES_1309490,0.0
IND.SALES_1314141,0.0
IND.SALES_1315237,0.0
IND.SALES_1316004,0.0
IND.SALES_1317992,0.0
IND.SALES_1319250,0.0
IND.SALES_1323162,0.0
IND.SALES_1323377,0.0
IND.SALES_1211062,0.0
IND.SALES_1208175,0.0
IND.SALES_1331510,0.0
IND.SALES_1201150,0.0
IND.SALES_1113995,0.0
IND.SALES_1116399,0.0
IND.SALES_112269,0.0
IND.SALES_1126876,0.0
IND.SALES_113167,0.0
IND.SALES_113350,0.0
IND.SALES_113548,0.0
IND.SALES_1137166,0.0
IND.SALES_1140371,0.0
IND.SALES_1146056,0.0
IND.SALES_1147907,0.0
IND.SALES_1148798,0.0
IND.SALES_1149946,0.0
IND.SALES_1151673,0.0
IND.SALES_115418,0.0
IND.SALES_1156302,0.0
IND.SALES_1159556,0.0
IND.SALES_1163545,0.0
IND.SALES_1166461,0.0
IND.SALES_1174945,0.0
IND.SALES_1175022,0.0
IND.SALES_1175712,0.0
IND.SALES_1178468,0.0
IND.SALES_1180166,0.0
IND.SALES_1183986,0.0
IND.SALES_1190588,0.0
IND.SALES_1195400,0.0
IND.SALES_1196711,0.0
IND.SALES_1199494,0.0
IND.SALES_1328373,0.0
IND.SALES_1333553,0.0
IND.SALES_1495876,0.0
IND.SALES_1416805,0.0
IND.SALES_1424067,0.0
IND.SALES_1432008,0.0
IND.SALES_1433925,0.0
IND.SALES_1439149,0.0
IND.SALES_1441324,0.0
IND.SALES_1441518,0.0
IND.SALES_1443281,0.0
IND.SALES_1447320,0.0
IND.SALES_1448164,0.0
IND.SALES_1453411,0.0
IND.SALES_1457548,0.0
IND.SALES_1458465,0.0
IND.SALES_1460222,0.0
IND.SALES_1471266,0.0
IND.SALES_1473058,0.0
IND.SALES_1473878,0.0
IND.SALES_1474510,0.0
IND.SALES_1475097,0.0
IND.SALES_1476136,0.0
IND.SALES_1477306,0.0
IND.SALES_1479535,0.0
IND.SALES_1484962,0.0
IND.SALES_1486579,0.0
IND.SALES_148837,0.0
IND.SALES_1488459,0.0
IND.SALES_1489268,0.0
IND.SALES_1489622,0.0
IND.SALES_1493011,0.0
IND.SALES_1493433,0.0
IND.SALES_1419710,0.0
IND.SALES_1416686,0.0
IND.SALES_1341660,0.0
IND.SALES_1415891,0.0
IND.SALES_1344819,0.0
IND.SALES_1345640,0.0
IND.SALES_1347121,0.0
IND.SALES_1347509,0.0
IND.SALES_1347524,0.0
IND.SALES_1353151,0.0
IND.SALES_1353583,0.0
IND.SALES_1354137,0.0
IND.SALES_1355948,0.0
IND.SALES_1356705,0.0
IND.SALES_1358702,0.0
IND.SALES_1358884,0.0
IND.SALES_1361751,0.0
IND.SALES_1368584,0.0
IND.SALES_1372142,0.0
IND.SALES_1372308,0.0
IND.SALES_1375455,0.0
IND.SALES_1376521,0.0
IND.SALES_1379241,0.0
IND.SALES_1393208,0.0
IND.SALES_1393786,0.0
IND.SALES_1398878,0.0
IND.SALES_1402362,0.0
IND.SALES_1404038,0.0
IND.SALES_1404781,0.0
IND.SALES_1407342,0.0
IND.SALES_1407537,0.0
IND.SALES_1413010,0.0
IND.SALES_1414910,0.0
COM.SALES_4889514,0.0
COM.SALES_4830347,0.0
COM.SALES_1807756,0.0
COM.SALES_2563870,0.0
COM.SALES_2576833,0.0
COM.SALES_2577433,0.0
COM.SALES_2577614,0.0
COM.SALES_2585575,0.0
COM.SALES_2593915,0.0
COM.SALES_2599461,0.0
COM.SALES_2599966,0.0
COM.SALES_2603071,0.0
COM.SALES_2608211,0.0
COM.SALES_2612194,0.0
COM.SALES_2615583,0.0
COM.SALES_2624609,0.0
COM.SALES_2625962,0.0
COM.SALES_2636536,0.0
COM.SALES_2637420,0.0
COM.SALES_2646600,0.0
COM.SALES_2654222,0.0
COM.SALES_2655045,0.0
COM.SALES_2656345,0.0
COM.SALES_2667288,0.0
COM.SALES_2671474,0.0
COM.SALES_2681171,0.0
COM.SALES_2683752,0.0
COM.SALES_2694323,0.0
COM.SALES_2699413,0.0
COM.SALES_2700144,0.0
COM.SALES_2703916,0.0
COM.SALES_2715416,0.0
COM.SALES_2729655,0.0
COM.SALES_2566879,0.0
COM.SALES_2563737,0.0
COM.SALES_2737860,0.0
COM.SALES_2560105,0.0
COM.SALES_2416086,0.0
COM.SALES_2416790,0.0
COM.SALES_2437481,0.0
COM.SALES_2451311,0.0
COM.SALES_2452584,0.0
COM.SALES_2456343,0.0
COM.SALES_2458135,0.0
COM.SALES_2458153,0.0
COM.SALES_2458376,0.0
COM.SALES_2461449,0.0
COM.SALES_2461570,0.0
COM.SALES_2463677,0.0
COM.SALES_2469717,0.0
COM.SALES_2478499,0.0
COM.SALES_2481324,0.0
COM.SALES_2501753,0.0
COM.SALES_2507873,0.0
COM.SALES_2509959,0.0
COM.SALES_2521819,0.0
COM.SALES_2524561,0.0
COM.SALES_2524752,0.0
COM.SALES_2527042,0.0
COM.SALES_2528400,0.0
COM.SALES_2528642,0.0
COM.SALES_2539592,0.0
COM.SALES_2540013,0.0
COM.SALES_2540871,0.0
COM.SALES_2549974,0.0
COM.SALES_2553548,0.0
COM.SALES_2732219,0.0
COM.SALES_2744916,0.0
COM.SALES_2412320,0.0
COM.SALES_3016955,0.0
COM.SALES_3023998,0.0
COM.SALES_3040719,0.0
COM.SALES_3046525,0.0
COM.SALES_3059022,0.0
COM.SALES_3060526,0.0
COM.SALES_3066163,0.0
COM.SALES_306967,0.0
COM.SALES_307010,0.0
COM.SALES_307570,0.0
COM.SALES_3096130,0.0
COM.SALES_3107012,0.0
COM.SALES_3110518,0.0
COM.SALES_311175,0.0
COM.SALES_311818,0.0
COM.SALES_3124280,0.0
COM.SALES_312694,0.0
COM.SALES_3129839,0.0
COM.SALES_3132022,0.0
COM.SALES_3136896,0.0
COM.SALES_3142671,0.0
COM.SALES_3148416,0.0
COM.SALES_3153873,0.0
COM.SALES_3166503,0.0
COM.SALES_3167098,0.0
COM.SALES_3168502,0.0
COM.SALES_3176045,0.0
COM.SALES_3179274,0.0
COM.SALES_3182069,0.0
COM.SALES_3187543,0.0
COM.SALES_3019167,0.0
COM.SALES_2997004,0.0
COM.SALES_275383,0.0
COM.SALES_2995476,0.0
COM.SALES_2770335,0.0
COM.SALES_2782173,0.0
COM.SALES_2826136,0.0
COM.SALES_2826659,0.0
COM.SALES_2833658,0.0
COM.SALES_2835322,0.0
COM.SALES_2838310,0.0
COM.SALES_2838438,0.0
COM.SALES_2841462,0.0
COM.SALES_2843318,0.0
COM.SALES_2848164,0.0
COM.SALES_2849257,0.0
COM.SALES_2867748,0.0
COM.SALES_2891427,0.0
COM.SALES_2893484,0.0
COM.SALES_2899836,0.0
COM.SALES_290300,0.0
COM.SALES_2916866,0.0
COM.SALES_2917380,0.0
COM.SALES_292304,0.0
COM.SALES_292566,0.0
COM.SALES_2930934,0.0
COM.SALES_2961865,0.0
COM.SALES_2962880,0.0
COM.SALES_2964636,0.0
COM.SALES_2970318,0.0
COM.SALES_2975126,0.0
COM.SALES_298487,0.0
COM.SALES_2993975,0.0
COM.SALES_2415523,0.0
COM.SALES_2410031,0.0
COM.SALES_319517,0.0
COM.SALES_1941174,0.0
COM.SALES_1943642,0.0
COM.SALES_1944850,0.0
COM.SALES_1950501,0.0
COM.SALES_1952185,0.0
COM.SALES_1956866,0.0
COM.SALES_1958936,0.0
COM.SALES_1976734,0.0
COM.SALES_1986781,0.0
COM.SALES_1992006,0.0
COM.SALES_2006800,0.0
COM.SALES_2011093,0.0
COM.SALES_2011644,0.0
COM.SALES_2012702,0.0
COM.SALES_2015810,0.0
COM.SALES_2022122,0.0
COM.SALES_2029614,0.0
COM.SALES_2044989,0.0
COM.SALES_2050557,0.0
COM.SALES_2050879,0.0
COM.SALES_2053008,0.0
COM.SALES_2073532,0.0
COM.SALES_2074897,0.0
COM.SALES_2082067,0.0
COM.SALES_2082909,0.0
COM.SALES_2084470,0.0
COM.SALES_2085560,0.0
COM.SALES_2094467,0.0
COM.SALES_2100774,0.0
COM.SALES_2100828,0.0
COM.SALES_1941607,0.0
COM.SALES_1938056,0.0
COM.SALES_2104845,0.0
COM.SALES_1937864,0.0
COM.SALES_1808806,0.0
COM.SALES_1824386,0.0
COM.SALES_1828313,0.0
COM.SALES_1834173,0.0
COM.SALES_184272,0.0
COM.SALES_1842769,0.0
COM.SALES_1843911,0.0
COM.SALES_1844599,0.0
COM.SALES_1846794,0.0
COM.SALES_1850563,0.0
COM.SALES_1853663,0.0
COM.SALES_1857170,0.0
COM.SALES_1857203,0.0
COM.SALES_1868361,0.0
COM.SALES_1872345,0.0
COM.SALES_1884242,0.0
COM.SALES_1895099,0.0
COM.SALES_1898228,0.0
COM.SALES_1903402,0.0
COM.SALES_1906356,0.0
COM.SALES_1909914,0.0
COM.SALES_1910077,0.0
COM.SALES_1921936,0.0
COM.SALES_1924309,0.0
COM.SALES_1924783,0.0
COM.SALES_1925977,0.0
COM.SALES_1929923,0.0
COM.SALES_1935444,0.0
COM.SALES_1935822,0.0
COM.SALES_2102894,0.0
COM.SALES_2114774,0.0
COM.SALES_2407508,0.0
COM.SALES_2313400,0.0
COM.SALES_2315063,0.0
COM.SALES_2315811,0.0
COM.SALES_2323382,0.0
COM.SALES_2325328,0.0
COM.SALES_2325342,0.0
COM.SALES_2335016,0.0
COM.SALES_2337297,0.0
COM.SALES_2339211,0.0
COM.SALES_2341074,0.0
COM.SALES_2344747,0.0
COM.SALES_2350958,0.0
COM.SALES_2351455,0.0
COM.SALES_2351868,0.0
COM.SALES_2353093,0.0
COM.SALES_2357160,0.0
COM.SALES_2367268,0.0
COM.SALES_2368307,0.0
COM.SALES_2371894,0.0
COM.SALES_2374618,0.0
COM.SALES_2374741,0.0
COM.SALES_2376701,0.0
COM.SALES_2379732,0.0
COM.SALES_2383054,0.0
COM.SALES_2397161,0.0
COM.SALES_2399026,0.0
COM.SALES_2402344,0.0
COM.SALES_2403835,0.0
COM.SALES_2404322,0.0
COM.SALES_2405682,0.0
COM.SALES_2313916,0.0
COM.SALES_2287889,0.0
COM.SALES_2132198,0.0
COM.SALES_2285078,0.0
COM.SALES_2133179,0.0
COM.SALES_2135701,0.0
COM.SALES_2151763,0.0
COM.SALES_2156813,0.0
COM.SALES_2161612,0.0
COM.SALES_2174927,0.0
COM.SALES_2178258,0.0
COM.SALES_2178285,0.0
COM.SALES_2183235,0.0
COM.SALES_2193662,0.0
COM.SALES_2200897,0.0
COM.SALES_2207150,0.0
COM.SALES_2221530,0.0
COM.SALES_2221596,0.0
COM.SALES_2222342,0.0
COM.SALES_2228648,0.0
COM.SALES_2235569,0.0
COM.SALES_2248773,0.0
COM.SALES_2249129,0.0
COM.SALES_2254422,0.0
COM.SALES_2256105,0.0
COM.SALES_2259733,0.0
COM.SALES_2263880,0.0
COM.SALES_2265246,0.0
COM.SALES_2265525,0.0
COM.SALES_2273701,0.0
COM.SALES_2274727,0.0
COM.SALES_2280050,0.0
COM.SALES_2284029,0.0
COM.SALES_3191482,0.0
COM.SALES_3196460,0.0
COM.SALES_4821316,0.0
COM.SALES_3946918,0.0
COM.SALES_394946,0.0
COM.SALES_3950694,0.0
COM.SALES_3968365,0.0
COM.SALES_3968586,0.0
COM.SALES_3971507,0.0
COM.SALES_3973204,0.0
COM.SALES_3981209,0.0
COM.SALES_3981276,0.0
COM.SALES_3984084,0.0
COM.SALES_3999799,0.0
COM.SALES_4005532,0.0
COM.SALES_401263,0.0
COM.SALES_4029413,0.0
COM.SALES_4031044,0.0
COM.SALES_4032132,0.0
COM.SALES_4043251,0.0
COM.SALES_4045602,0.0
COM.SALES_4047141,0.0
COM.SALES_4049091,0.0
COM.SALES_4070034,0.0
COM.SALES_4076089,0.0
COM.SALES_4078267,0.0
COM.SALES_4084707,0.0
COM.SALES_4094602,0.0
COM.SALES_4102193,0.0
COM.SALES_4104205,0.0
COM.SALES_411159,0.0
COM.SALES_4118733,0.0
COM.SALES_4122416,0.0
COM.SALES_3947821,0.0
COM.SALES_3935978,0.0
COM.SALES_4152449,0.0
COM.SALES_3933171,0.0
COM.SALES_3820090,0.0
COM.SALES_3825143,0.0
COM.SALES_3829891,0.0
COM.SALES_3830300,0.0
COM.SALES_3834726,0.0
COM.SALES_383734,0.0
COM.SALES_3838309,0.0
COM.SALES_3843492,0.0
COM.SALES_3846164,0.0
COM.SALES_3854618,0.0
COM.SALES_3854922,0.0
COM.SALES_3857840,0.0
COM.SALES_3866991,0.0
COM.SALES_3870112,0.0
COM.SALES_387208,0.0
COM.SALES_3872093,0.0
COM.SALES_3878598,0.0
COM.SALES_3879428,0.0
COM.SALES_3885456,0.0
COM.SALES_388969,0.0
COM.SALES_3893811,0.0
COM.SALES_3896570,0.0
COM.SALES_391323,0.0
COM.SALES_3917096,0.0
COM.SALES_3918429,0.0
COM.SALES_3918985,0.0
COM.SALES_391992,0.0
COM.SALES_3919983,0.0
COM.SALES_3928931,0.0
COM.SALES_4137882,0.0
COM.SALES_4159876,0.0
COM.SALES_380649,0.0
COM.SALES_4414809,0.0
COM.SALES_4420326,0.0
COM.SALES_4447250,0.0
COM.SALES_4464279,0.0
COM.SALES_4465164,0.0
COM.SALES_4469263,0.0
COM.SALES_447083,0.0
COM.SALES_4479417,0.0
COM.SALES_4481703,0.0
COM.SALES_4486977,0.0
COM.SALES_4493672,0.0
COM.SALES_4494078,0.0
COM.SALES_4499726,0.0
COM.SALES_4504116,0.0
COM.SALES_4521609,0.0
COM.SALES_4533618,0.0
COM.SALES_460826,0.0
COM.SALES_460840,0.0
COM.SALES_4633121,0.0
COM.SALES_4641133,0.0
COM.SALES_4644596,0.0
COM.SALES_4646543,0.0
COM.SALES_4666089,0.0
COM.SALES_4678486,0.0
COM.SALES_4684697,0.0
COM.SALES_4688796,0.0
COM.SALES_4703786,0.0
COM.SALES_4716174,0.0
COM.SALES_4760078,0.0
COM.SALES_4793992,0.0
COM.SALES_4419309,0.0
COM.SALES_4405522,0.0
COM.SALES_4166782,0.0
COM.SALES_4394984,0.0
COM.SALES_4173826,0.0
COM.SALES_4179608,0.0
COM.SALES_4181116,0.0
COM.SALES_4194897,0.0
COM.SALES_4196054,0.0
COM.SALES_4196418,0.0
COM.SALES_4205181,0.0
COM.SALES_4205999,0.0
COM.SALES_4222067,0.0
COM.SALES_422277,0.0
COM.SALES_4226830,0.0
COM.SALES_4233058,0.0
COM.SALES_4234348,0.0
COM.SALES_4242790,0.0
COM.SALES_4257938,0.0
COM.SALES_427466,0.0
COM.SALES_4295190,0.0
COM.SALES_4298528,0.0
COM.SALES_4307399,0.0
COM.SALES_4311963,0.0
COM.SALES_4345321,0.0
COM.SALES_4353992,0.0
COM.SALES_4364200,0.0
COM.SALES_4370693,0.0
COM.SALES_4372034,0.0
COM.SALES_438051,0.0
COM.SALES_438133,0.0
COM.SALES_4386594,0.0
COM.SALES_4393958,0.0
COM.SALES_3807750,0.0
COM.SALES_3806056,0.0
COM.SALES_319938,0.0
COM.SALES_3341236,0.0
